external_gene_name,siRNAaRNF4_untreated_1,siRNAaRNF4_7d_of_osteogenesis_1,scrambled_untreated_1,scrambled_7d_of_osteogenesis_1,siRNAaRNF4_untreated_2,siRNAaRNF4_7d_of_osteogenesis_2,scrambled_untreated_2,scrambled_7d_of_osteogenesis_2,siRNAaRNF4_untreated_4,siRNAaRNF4_7d_of_osteogenesis_4,scrambled_untreated_4,scrambled_7d_of_osteogenesis_4
KRT8P9,1.043376008,1.920835381,0.0,0.0,0.0,1.05008204,0.0,0.0,0.0,0.0,0.0,0.0
LINC01169,0.0,0.0,0.0,2.672569925,0.0,0.0,0.0,1.035399475,0.0,0.0,0.0,0.0
AC036108.1,0.0,0.0,0.0,0.890856642,0.0,0.0,0.0,1.035399475,1.104287044,0.0,0.0,0.0
SORD2P,11.47713608,14.40626536,15.47000003,16.92627619,18.50211372,13.65106653,17.0877816,31.06198426,28.71146314,21.79370722,15.09656036,15.75770283
LINC02253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984856427
AC023355.1,10.43376008,5.762506144,6.370000012,7.126853132,5.842772753,2.100164081,6.645248402,6.212396851,8.834296352,8.527972389,5.3916287,12.80313355
AC023968.2,0.0,0.0,0.0,0.890856642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL46,118.9448649,145.0230713,94.64000018,107.7936536,142.174137,153.3119779,125.3103984,165.663916,133.6187323,162.9790279,114.3025284,104.3947812
AC016705.2,28.1711522,22.08960688,12.74000002,1.781713283,17.52831826,10.5008204,0.9493212,0.0,2.208574088,3.79020995,1.07832574,0.984856427
TPM1-AS,6.260256046,3.841670763,1.820000003,0.890856642,10.71175005,4.200328162,3.797284801,5.176997376,11.04287044,1.895104975,7.54828018,0.984856427
AL132640.1,0.0,0.0,0.910000002,0.890856642,0.973795459,2.100164081,0.0,0.0,3.312861132,0.0,0.0,0.984856427
AC048383.1,0.0,0.960417691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
AC026992.1,0.0,0.0,0.0,0.0,0.0,1.05008204,0.0,1.035399475,3.312861132,0.0,0.0,0.0
AL132801.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104287044,0.0,0.0,0.0
UBE2Q2L,1.043376008,0.960417691,0.0,0.890856642,0.0,0.0,0.9493212,0.0,0.0,0.947552488,0.0,0.0
HNRNPA1P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984856427
AL117209.1,0.0,0.0,0.0,0.0,0.0,1.05008204,0.9493212,0.0,0.0,0.0,0.0,0.0
ANP32AP1,0.0,0.960417691,0.910000002,0.890856642,0.0,0.0,0.9493212,0.0,0.0,0.0,1.07832574,0.0
LINC02169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.312861132,0.0,0.0,0.0
LINC01583,116.8581129,103.7251106,36.40000007,31.17998245,99.32713681,100.8078759,9.493212003,28.99118531,77.30009308,49.27272936,42.05470386,45.30339562
AC051619.4,0.0,0.960417691,0.0,0.0,0.973795459,0.0,0.0,0.0,0.0,0.0,1.07832574,0.984856427
AC051619.5,2.086752015,3.841670763,4.550000009,1.781713283,0.973795459,3.150246121,5.695927202,6.212396851,4.417148176,5.685314926,18.33153758,6.893994986
AL136295.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9493212,1.035399475,0.0,0.0,0.0,0.0
AC022613.2,25.04102418,22.08960688,11.83000002,16.03541955,19.47590918,21.00164081,8.543890802,14.49559265,11.04287044,21.79370722,9.70493166,16.74255925
AL136295.5,0.0,2.881253072,5.46000001,7.126853132,2.921386377,4.200328162,0.0,8.283195802,6.625722264,0.0,1.07832574,10.83342069
AC022306.1,5.216880038,0.960417691,0.910000002,0.890856642,2.921386377,0.0,0.9493212,0.0,4.417148176,1.895104975,0.0,0.984856427
RPL21P12,0.0,0.0,0.0,0.0,0.0,1.05008204,0.0,0.0,0.0,0.0,0.0,0.0
AC091045.1,0.0,0.960417691,0.910000002,0.0,0.0,0.0,0.0,0.0,2.208574088,0.0,0.0,0.0
UBE2Q2P11,1.043376008,0.0,0.910000002,2.672569925,0.973795459,1.05008204,0.0,0.0,0.0,0.947552488,0.0,0.0
AC051619.6,7.303632053,7.683341525,6.370000012,6.235996491,3.895181836,2.100164081,0.0,2.07079895,1.104287044,0.947552488,6.46995444,4.924282133
AC021739.4,1.043376008,0.960417691,0.0,0.890856642,0.0,0.0,0.0,1.035399475,0.0,0.947552488,0.0,0.0
AC013452.1,0.0,0.0,0.0,0.0,1.947590918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC021483.1,1.043376008,0.0,0.910000002,0.0,0.0,1.05008204,0.0,0.0,0.0,0.947552488,0.0,0.0
AC140725.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
AC090971.3,2.086752015,0.0,1.820000003,0.0,0.973795459,0.0,0.9493212,0.0,1.104287044,0.0,2.15665148,0.0
MESTP2,0.0,0.0,0.0,0.0,0.973795459,0.0,0.0,0.0,1.104287044,0.0,1.07832574,0.0
AC079075.1,0.0,0.960417691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC090607.2,10.43376008,16.32710074,14.56000003,7.126853132,21.4235001,22.05172285,5.695927202,3.106198426,14.35573157,18.00349726,12.93990888,11.81827712
AC025430.1,0.0,1.920835381,0.0,0.0,0.0,0.0,0.0,0.0,1.104287044,0.0,0.0,0.0
AC009554.1,0.0,0.0,0.0,0.0,0.973795459,0.0,0.9493212,0.0,0.0,0.0,0.0,0.0
BLID,3.130128023,2.881253072,0.0,0.0,1.947590918,2.100164081,2.847963601,3.106198426,5.52143522,2.842657463,1.07832574,2.95456928
CERNA1,25.04102418,45.13963146,3.640000007,8.908566415,18.50211372,27.30213305,2.847963601,8.283195802,15.46001862,18.95104975,4.31330296,9.848564266
TYRO3P,0.0,0.960417691,0.0,2.672569925,0.0,0.0,2.847963601,0.0,1.104287044,0.0,1.07832574,0.0
AC015712.2,64.68931247,137.3397298,103.7400002,62.35996491,60.37531845,133.3604191,86.38822922,53.84077271,82.8215283,128.8671383,39.89805238,62.04595487
AC021755.2,0.0,0.0,0.0,0.0,0.973795459,0.0,0.0,1.035399475,0.0,0.0,1.07832574,0.0
RBM17P4,0.0,0.0,0.910000002,0.890856642,0.0,0.0,0.0,0.0,0.0,0.0,1.07832574,0.984856427
AC073167.1,1.043376008,0.0,3.640000007,1.781713283,1.947590918,0.0,0.9493212,2.07079895,0.0,0.947552488,1.07832574,0.984856427
AC022898.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
PRELID1P4,0.0,0.960417691,1.820000003,1.781713283,0.973795459,4.200328162,1.898642401,1.035399475,0.0,0.947552488,0.0,0.984856427
AC025043.1,1.043376008,2.881253072,3.640000007,0.890856642,0.973795459,3.150246121,0.0,0.0,1.104287044,2.842657463,0.0,0.984856427
AC092079.1,0.0,0.0,0.910000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC091073.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9493212,0.0,0.0,0.0,0.0,2.95456928
AC016595.1,0.0,0.0,0.910000002,0.0,0.0,1.05008204,0.0,0.0,0.0,0.0,0.0,0.0
AC015712.4,0.0,0.960417691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC074212.1,23.99764817,8.643759216,18.20000003,14.25370626,28.24006831,16.80131265,10.4425332,8.283195802,28.71146314,18.95104975,25.87981776,25.60626709
AC108449.3,1.043376008,0.0,0.0,0.890856642,0.973795459,1.05008204,0.0,0.0,0.0,0.0,0.0,0.0
EEF1A1P22,16.69401612,8.643759216,16.38000003,10.6902797,11.68554551,7.350574283,13.2904968,15.53099213,11.04287044,8.527972389,2.15665148,10.83342069
AC013391.1,0.0,0.0,0.910000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104574.2,0.0,0.0,0.910000002,0.0,0.0,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
AC020661.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
AC012170.3,2.086752015,0.0,0.910000002,1.781713283,0.0,2.100164081,0.9493212,0.0,3.312861132,0.947552488,2.15665148,1.969712853
AC010867.1,0.0,0.0,0.0,0.890856642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC125257.1,234.7596017,196.8856266,163.8000003,177.2804717,214.235001,185.8645212,152.8407132,103.5399475,209.8145384,239.7307794,145.5739749,118.1827712
AC009269.3,0.0,0.0,0.0,0.0,0.973795459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079328.2,0.0,1.920835381,0.0,0.0,4.868977294,4.200328162,2.847963601,1.035399475,0.0,0.947552488,0.0,4.924282133
AC007000.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104287044,0.0,0.0,0.0
AC104046.1,0.0,0.0,0.910000002,0.0,0.0,1.05008204,0.0,0.0,0.0,0.0,1.07832574,0.0
AC104316.2,0.0,0.0,0.0,0.890856642,0.973795459,0.0,0.9493212,0.0,0.0,0.0,1.07832574,0.0
AC090971.4,1.043376008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
AC100830.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9493212,1.035399475,0.0,0.0,2.15665148,0.0
DNM1P38,0.0,0.0,0.0,0.0,0.973795459,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
AC021351.1,0.0,0.0,0.0,0.0,0.973795459,0.0,0.9493212,0.0,2.208574088,0.0,2.15665148,0.0
ST20-AS1,45.90854433,100.8438575,98.28000018,108.6845103,57.45393207,66.15516855,104.425332,137.7081302,43.06719472,60.64335921,112.145877,102.4250684
AC022613.3,0.0,0.0,4.550000009,4.454283208,0.973795459,1.05008204,0.9493212,1.035399475,0.0,0.947552488,0.0,2.95456928
AC027237.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9493212,0.0,0.0,0.0,0.0,0.0
AL132640.2,0.0,0.960417691,0.910000002,0.890856642,0.0,0.0,0.9493212,0.0,0.0,0.0,1.07832574,0.984856427
AC090181.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9493212,0.0,1.104287044,0.0,0.0,0.0
AC090825.2,0.0,0.960417691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIGHP1,1.043376008,0.0,0.0,0.0,0.973795459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC027559.1,13.5638881,10.5645946,13.65000003,11.58113634,7.790363671,12.60098449,10.4425332,20.7079895,9.938583396,5.685314926,9.70493166,18.71227211
AC009996.1,1.043376008,1.920835381,1.820000003,4.454283208,2.921386377,0.0,1.898642401,4.141597901,1.104287044,1.895104975,2.15665148,3.939425706
DNM1P47,54.25555239,56.66464375,35.49000007,20.48970276,57.45393207,68.25533263,23.73303001,16.5663916,50.79720403,50.22028184,9.70493166,23.63655424
AC068831.4,1.043376008,0.0,0.910000002,1.781713283,0.973795459,0.0,0.0,2.07079895,0.0,0.0,0.0,0.984856427
AC010478.1,4.17350403,4.802088453,6.370000012,3.563426566,3.895181836,3.150246121,0.9493212,2.07079895,2.208574088,3.79020995,4.31330296,3.939425706
AC066613.1,1.043376008,0.960417691,1.820000003,1.781713283,0.0,2.100164081,0.9493212,0.0,0.0,1.895104975,0.0,0.984856427
AC012379.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984856427
AC087612.1,2.086752015,0.0,0.0,0.890856642,0.973795459,0.0,0.0,0.0,1.104287044,0.0,1.07832574,0.0
IQCH-AS1,122.0749929,138.3001475,116.4800002,50.77882857,92.51056859,132.3103371,37.97284801,30.02658478,35.33718541,62.53846418,31.27144646,50.22767776
AC018618.1,0.0,0.0,0.0,0.890856642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC103982.1,25.04102418,28.81253072,91.00000017,19.59884611,27.26627285,23.10180489,101.5773684,49.69917481,16.56430566,27.47902214,45.28968108,35.45483136
AC066613.2,1.043376008,0.0,0.0,0.890856642,0.0,2.100164081,0.0,0.0,0.0,2.842657463,0.0,0.0
AC084756.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104287044,0.0,0.0,0.0
IDH2-DT,0.0,0.0,0.910000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01220,0.0,0.0,4.550000009,2.672569925,3.895181836,3.150246121,3.797284801,5.176997376,4.417148176,1.895104975,4.31330296,0.0
AC104759.1,0.0,0.0,0.0,0.890856642,0.0,0.0,0.9493212,1.035399475,0.0,0.0,0.0,0.0
HMGB1P8,6.260256046,1.920835381,2.730000005,4.454283208,5.842772753,2.100164081,4.746606001,8.283195802,9.938583396,1.895104975,5.3916287,2.95456928
AC024337.1,0.0,0.0,0.0,0.890856642,0.0,0.0,0.9493212,0.0,0.0,0.947552488,0.0,0.0
AC084757.3,173.2004173,198.806462,37.31000007,54.34225513,167.4928189,157.5123061,32.27692081,41.41597901,115.9501396,153.503503,31.27144646,38.40940064
HSP90B2P,4.17350403,4.802088453,2.730000005,8.017709774,5.842772753,1.05008204,11.3918544,5.176997376,6.625722264,2.842657463,7.54828018,11.81827712
AC105339.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104287044,0.0,0.0,0.984856427
NUTF2P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
AC106738.1,5.216880038,5.762506144,3.640000007,2.672569925,3.895181836,9.450738364,4.746606001,1.035399475,5.52143522,10.42307736,3.23497722,1.969712853
AC023906.5,0.0,0.0,0.0,0.0,0.973795459,1.05008204,0.0,0.0,3.312861132,0.947552488,1.07832574,0.0
LINC02284,1.043376008,1.920835381,0.0,0.0,0.0,2.100164081,0.9493212,1.035399475,0.0,2.842657463,1.07832574,0.0
AC009562.1,1.043376008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC090877.2,55.2989284,23.05002458,25.48000005,17.81713283,51.61115932,59.85467631,152.8407132,180.1595087,154.6001862,54.01049179,157.435558,112.2736326
AL354993.2,0.0,0.0,0.0,0.0,0.973795459,1.05008204,0.0,0.0,0.0,0.947552488,0.0,0.0
CSPG4P11,1.043376008,2.881253072,0.0,0.0,0.0,4.200328162,0.0,0.0,3.312861132,0.0,1.07832574,0.984856427
AC103740.2,9.390384068,1.920835381,1.820000003,1.781713283,12.65934097,7.350574283,2.847963601,4.141597901,9.938583396,5.685314926,2.15665148,3.939425706
LINC00933,29.21452821,72.99174449,68.25000013,41.87026215,32.13525014,55.65434815,36.07420561,38.30978058,4.417148176,6.632867413,19.40986332,52.19739061
AC092757.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104287044,0.0,0.0,0.0
CRTC3-AS1,0.0,2.881253072,1.820000003,1.781713283,0.0,2.100164081,1.898642401,3.106198426,2.208574088,2.842657463,0.0,0.0
AC087516.2,0.0,0.0,0.0,0.0,0.0,1.05008204,0.0,0.0,0.0,0.0,0.0,0.0
ZNF444P1,0.0,0.0,0.0,0.890856642,0.0,0.0,0.9493212,0.0,0.0,0.0,1.07832574,0.0
AC090888.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104287044,0.947552488,0.0,0.0
AC009269.4,6.260256046,6.722923835,10.92000002,14.25370626,6.816568212,4.200328162,6.645248402,1.035399475,2.208574088,3.79020995,2.15665148,6.893994986
HSPE1P3,1.043376008,0.960417691,0.910000002,0.890856642,4.868977294,1.05008204,0.0,0.0,1.104287044,2.842657463,3.23497722,0.0
AC092868.3,0.0,0.0,0.0,0.0,0.0,1.05008204,0.0,0.0,0.0,0.0,0.0,0.0
AC018868.2,0.0,0.960417691,1.820000003,0.0,0.973795459,0.0,0.0,2.07079895,1.104287044,0.947552488,0.0,0.0
AC090907.2,0.0,0.0,0.910000002,0.0,1.947590918,0.0,0.9493212,2.07079895,1.104287044,0.947552488,1.07832574,1.969712853
AC100839.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104287044,0.947552488,0.0,0.0
AC091891.1,0.0,0.0,0.910000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC015660.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984856427
AC078905.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104287044,1.895104975,1.07832574,0.0
AC021739.5,0.0,2.881253072,0.910000002,0.0,0.0,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
AC022558.1,2.086752015,0.0,2.730000005,0.890856642,2.921386377,0.0,1.898642401,2.07079895,0.0,0.947552488,4.31330296,0.984856427
AC004943.2,127.2918729,107.5667814,76.44000014,48.99711529,118.803046,122.8595987,78.79365962,63.15936799,121.4715748,105.1783261,47.44633256,43.33368277
AC015871.1,0.0,0.0,0.0,0.0,0.973795459,0.0,0.0,2.07079895,0.0,0.0,0.0,0.0
AC092756.1,0.0,2.881253072,0.910000002,0.890856642,0.973795459,1.05008204,0.0,1.035399475,0.0,0.947552488,1.07832574,4.924282133
AC012236.1,0.0,0.0,0.0,0.0,0.0,2.100164081,1.898642401,0.0,1.104287044,3.79020995,1.07832574,0.0
AC012100.2,0.0,0.0,0.910000002,0.0,0.973795459,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
AC243562.3,2.086752015,1.920835381,0.0,0.890856642,0.973795459,2.100164081,2.847963601,2.07079895,0.0,3.79020995,0.0,0.984856427
AL138976.2,15.65064011,21.12918919,11.83000002,9.799423057,13.63313642,21.00164081,16.1384604,17.60179108,18.77287975,16.10839229,12.93990888,16.74255925
AC009065.1,2.086752015,5.762506144,0.0,0.0,2.921386377,3.150246121,0.0,2.07079895,1.104287044,1.895104975,0.0,0.0
HMGB1P6,3.130128023,4.802088453,0.910000002,6.235996491,2.921386377,6.300492243,4.746606001,2.07079895,2.208574088,6.632867413,8.62660592,4.924282133
AC008915.1,1.043376008,0.0,0.0,1.781713283,0.0,2.100164081,0.0,1.035399475,2.208574088,0.947552488,2.15665148,1.969712853
LINC02259,3.130128023,1.920835381,0.0,0.890856642,2.921386377,0.0,0.0,0.0,0.0,0.947552488,2.15665148,0.0
ANP32BP1,2.086752015,1.920835381,0.910000002,0.890856642,1.947590918,1.05008204,2.847963601,3.106198426,3.312861132,2.842657463,1.07832574,1.969712853
AC013726.1,0.0,0.0,0.0,0.0,0.973795459,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
AC020978.1,0.0,0.0,0.910000002,0.890856642,0.973795459,1.05008204,0.9493212,0.0,1.104287044,2.842657463,1.07832574,0.0
AC012640.2,13.5638881,17.28751843,9.100000017,7.126853132,19.47590918,12.60098449,12.3411756,15.53099213,15.46001862,10.42307736,19.40986332,14.7728464
SLC22A31,1.043376008,2.881253072,0.0,3.563426566,0.973795459,3.150246121,3.797284801,10.35399475,0.0,0.0,9.70493166,10.83342069
AC027682.1,0.0,2.881253072,0.910000002,3.563426566,0.973795459,2.100164081,0.9493212,0.0,1.104287044,5.685314926,3.23497722,3.939425706
AC009093.1,103.2942248,55.70422606,82.81000016,159.4633388,69.13947758,42.00328162,75.94569602,84.90275697,38.65004654,4.737762438,126.1641116,51.21253418
AC002519.1,2.086752015,0.960417691,0.910000002,1.781713283,0.973795459,1.05008204,0.0,1.035399475,0.0,1.895104975,0.0,0.984856427
AC102941.1,0.0,0.0,0.0,2.672569925,0.0,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
AL606760.3,1.043376008,1.920835381,0.910000002,0.890856642,2.921386377,2.100164081,0.9493212,0.0,0.0,0.947552488,1.07832574,0.0
AC083843.3,67.81944049,38.41670763,29.12000005,33.85255238,51.61115932,59.85467631,29.42895721,13.46019318,64.04864855,47.37762438,53.916287,35.45483136
LYPD8,0.0,0.0,0.910000002,0.0,0.973795459,2.100164081,0.0,1.035399475,0.0,0.947552488,0.0,0.0
AC072061.1,14.60726411,16.32710074,12.74000002,6.235996491,20.44970464,15.75123061,8.543890802,3.106198426,8.834296352,14.21328731,8.62660592,5.90913856
AL355596.1,1.043376008,5.762506144,2.730000005,2.672569925,0.0,3.150246121,0.9493212,0.0,0.0,0.0,4.31330296,9.848564266
LINC00567,0.0,0.0,0.0,0.0,1.947590918,2.100164081,0.0,0.0,3.312861132,2.842657463,1.07832574,0.0
ELOCP2,1.043376008,0.960417691,0.0,0.890856642,0.973795459,0.0,0.9493212,2.07079895,1.104287044,0.947552488,2.15665148,1.969712853
AC007610.1,4.17350403,1.920835381,2.730000005,1.781713283,0.0,1.05008204,0.9493212,1.035399475,1.104287044,1.895104975,2.15665148,0.984856427
HERC2P10,14.60726411,21.12918919,20.93000004,31.17998245,20.44970464,32.55254325,9.493212003,10.35399475,23.19002792,23.68881219,30.19312072,24.62141066
AC092131.1,1.043376008,0.0,1.820000003,0.0,2.921386377,1.05008204,1.898642401,0.0,2.208574088,1.895104975,1.07832574,0.0
LINC02126,41.7350403,5.762506144,0.910000002,0.0,32.13525014,15.75123061,1.898642401,3.106198426,19.87716679,14.21328731,4.31330296,1.969712853
AC007749.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9493212,0.0,0.0,0.0,0.0,0.0
RAB43P1,1.043376008,0.0,0.910000002,0.890856642,0.973795459,0.0,0.0,1.035399475,0.0,0.0,2.15665148,0.0
SH3RF3-AS1,76.16644855,123.8938821,80.08000015,151.4456291,62.32290937,114.4589424,34.17556321,144.9559265,20.98145384,82.43706642,31.27144646,113.2584891
AL390728.6,10.43376008,19.20835381,30.94000006,37.41597894,9.737954589,9.450738364,27.53031481,15.53099213,2.208574088,3.79020995,8.62660592,18.71227211
AC105411.1,45.90854433,29.77294841,11.83000002,10.6902797,47.71597749,37.80295346,37.97284801,15.53099213,30.92003723,13.26573483,44.21135534,18.71227211
AL163952.1,0.0,0.960417691,0.0,0.0,1.947590918,4.200328162,0.0,0.0,1.104287044,5.685314926,0.0,2.95456928
AL022344.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9493212,0.0,0.0,0.0,0.0,0.0
AC010333.1,0.0,0.960417691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009113.1,60.51580844,50.9021376,32.76000006,18.70798947,51.61115932,36.75287142,24.68235121,18.63719055,47.48434289,49.27272936,36.66307516,26.59112352
AC092384.2,1.043376008,0.0,0.910000002,0.890856642,2.921386377,2.100164081,2.847963601,0.0,0.0,0.0,1.07832574,0.0
EHD4-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.035399475,1.104287044,1.895104975,1.07832574,0.984856427
AC025259.3,1.043376008,0.960417691,0.0,0.0,0.0,1.05008204,0.0,2.07079895,0.0,0.0,0.0,0.0
AC068987.1,4.17350403,1.920835381,3.640000007,0.0,1.947590918,2.100164081,0.0,0.0,0.0,0.0,4.31330296,1.969712853
AC107375.1,34.43140825,29.77294841,30.03000006,14.25370626,29.21386377,29.40229713,18.98642401,22.77878846,39.75433359,29.37412712,25.87981776,10.83342069
AC106820.2,5.216880038,6.722923835,0.910000002,0.0,5.842772753,10.5008204,2.847963601,0.0,6.625722264,5.685314926,1.07832574,0.0
ACTG1P15,3.130128023,0.0,0.0,0.0,0.0,0.0,0.0,2.07079895,0.0,1.895104975,0.0,1.969712853
PWRN1,0.0,0.0,0.0,0.0,0.973795459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC017071.1,3.130128023,0.0,0.910000002,0.890856642,0.973795459,2.100164081,1.898642401,1.035399475,4.417148176,2.842657463,0.0,0.0
AL845331.2,0.0,0.0,0.0,0.890856642,0.0,1.05008204,0.0,0.0,0.0,2.842657463,0.0,0.0
HNRNPLP2,12.52051209,23.05002458,13.65000003,8.908566415,16.5545228,16.80131265,14.239818,12.4247937,13.25144453,10.42307736,20.48818906,11.81827712
NDUFA5P11,0.0,0.0,0.0,3.563426566,0.973795459,0.0,0.0,0.0,2.208574088,0.0,0.0,0.0
AC007938.1,0.0,0.0,0.910000002,0.0,0.0,1.05008204,0.0,0.0,0.0,0.0,0.0,0.0
AC022819.1,1.043376008,0.0,1.820000003,0.0,4.868977294,4.200328162,1.898642401,0.0,1.104287044,6.632867413,0.0,0.984856427
AC023825.1,0.0,0.960417691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011939.1,1.043376008,0.960417691,0.910000002,0.890856642,2.921386377,1.05008204,0.9493212,0.0,2.208574088,0.0,0.0,1.969712853
AC007342.1,1.043376008,0.0,0.910000002,0.890856642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010601.1,0.0,0.0,0.910000002,0.0,0.0,0.0,0.9493212,0.0,0.0,0.0,0.0,0.0
AC105036.1,0.0,0.0,0.0,0.0,0.0,1.05008204,0.0,0.0,1.104287044,0.0,0.0,0.0
AC051619.7,0.0,0.960417691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009065.2,0.0,1.920835381,1.820000003,1.781713283,0.0,0.0,0.9493212,0.0,2.208574088,2.842657463,0.0,1.969712853
AC022167.1,4.17350403,3.841670763,3.640000007,4.454283208,3.895181836,5.250410202,6.645248402,11.38939423,2.208574088,0.947552488,9.70493166,8.863707839
AC109449.1,14.60726411,14.40626536,14.56000003,7.126853132,10.71175005,12.60098449,3.797284801,2.07079895,7.730009308,4.737762438,2.15665148,5.90913856
AC084782.1,0.0,2.881253072,0.0,0.0,0.0,1.05008204,1.898642401,0.0,0.0,0.947552488,0.0,1.969712853
AL050341.2,62.60256046,59.54589682,77.35000015,31.17998245,59.40152299,51.45401998,47.46606001,25.88498688,50.79720403,48.32517687,70.0911731,47.27310848
AC027682.2,1.043376008,1.920835381,0.0,1.781713283,0.0,1.05008204,0.9493212,2.07079895,0.0,0.947552488,0.0,0.984856427
BX005019.1,3.130128023,1.920835381,0.910000002,0.0,1.947590918,1.05008204,4.746606001,2.07079895,6.625722264,0.947552488,0.0,1.969712853
LINC02124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
AC124068.1,0.0,1.920835381,0.0,0.890856642,0.973795459,3.150246121,0.0,1.035399475,2.208574088,1.895104975,0.0,0.984856427
AC009133.2,2.086752015,1.920835381,3.640000007,4.454283208,0.973795459,2.100164081,5.695927202,5.176997376,3.312861132,3.79020995,2.15665148,4.924282133
AL138756.1,26.08440019,21.12918919,59.15000011,53.45139849,20.44970464,23.10180489,27.53031481,22.77878846,13.25144453,18.95104975,11.86158314,20.68198496
IL21R-AS1,2.086752015,0.0,1.820000003,0.890856642,0.973795459,1.05008204,0.0,0.0,0.0,0.0,0.0,0.984856427
AC008741.1,0.0,0.0,0.0,0.0,2.921386377,1.05008204,0.0,0.0,2.208574088,0.0,0.0,0.0
RBM15B,1429.42513,1479.043244,2511.600005,2260.1033,1308.781097,1301.051648,1960.348279,2721.029821,1003.796923,1007.248294,1536.61418,1812.135825
AC107068.1,23.99764817,22.08960688,31.85000006,27.61655589,19.47590918,14.70114857,35.12488441,23.81418793,4.417148176,13.26573483,26.9581435,36.43968778
AC087761.1,1.043376008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.104287044,0.0,0.0,0.0
AL049838.1,7.303632053,5.762506144,33.67000006,3.563426566,2.921386377,6.300492243,30.37827841,7.247796327,2.208574088,14.21328731,40.97637812,11.81827712
